seq_idx,activity,cos_dist_from_wt,source
45,40.849785,0.0035856282212325397,random_mutagenesis
46,38.89113,0.0036088118906399957,random_mutagenesis
47,31.352104,0.023790989266124996,random_mutagenesis
48,40.07032,0.003476374813682903,random_mutagenesis
49,35.577854,0.015248158808680135,random_mutagenesis
50,41.3748,0.006093423561428168,random_mutagenesis
51,40.440285,0.00021781646285601308,random_mutagenesis
52,41.362312,0.0047436174031664224,random_mutagenesis
53,43.3262,0.007673497046457367,random_mutagenesis
54,35.37227,0.01668630586124964,random_mutagenesis
55,40.70859,0.003568910011801707,random_mutagenesis
56,42.97304,0.003536522356862193,random_mutagenesis
57,42.6455,0.002544791921841316,random_mutagenesis
58,39.748062,0.005535284253872952,random_mutagenesis
59,36.166103,0.010787046537756195,random_mutagenesis
60,40.744896,0.004270281743941062,random_mutagenesis
61,34.77358,0.0979415548567466,random_mutagenesis
62,38.925262,0.003977467711422711,random_mutagenesis
63,40.411167,0.0026085053939836067,random_mutagenesis
64,38.06497,0.008806263992883645,random_mutagenesis
65,39.943096,0.015961997770705505,random_mutagenesis
66,42.42073,0.002442821044451371,random_mutagenesis
67,40.26469,0.008017328324829043,random_mutagenesis
68,39.668556,0.0007080527261682512,random_mutagenesis
69,37.777683,0.05351518778806941,random_mutagenesis
70,38.309586,0.007139292636880068,random_mutagenesis
71,42.574165,0.002564368420454821,random_mutagenesis
72,38.452644,0.006604106766798901,random_mutagenesis
73,32.849483,0.04673475203206778,random_mutagenesis
74,32.270283,0.03868030488049101,random_mutagenesis
75,40.183716,0.005864326878745607,random_mutagenesis
76,38.86329,0.006904583227603567,random_mutagenesis
77,17.669975,0.48382223143429814,random_mutagenesis
78,41.640335,0.005381094725163016,random_mutagenesis
79,42.678757,0.011479866874819278,random_mutagenesis
80,38.48372,0.002616539244555516,random_mutagenesis
81,32.644127,0.059066163379449144,random_mutagenesis
82,40.416508,0.001153751855005214,random_mutagenesis
83,38.79301,0.0034546397401831186,random_mutagenesis
84,42.330612,0.0035449880897479025,random_mutagenesis
85,39.880516,0.10106424644828038,random_mutagenesis
86,40.541557,0.00952780522769403,random_mutagenesis
87,32.895935,0.021417683316335312,random_mutagenesis
88,29.965433,0.07319892496349234,random_mutagenesis
89,41.366497,0.0038609814996095615,random_mutagenesis
90,40.98885,0.0018854767073842593,random_mutagenesis
91,39.145428,0.007680906898921314,random_mutagenesis
92,40.304897,0.0002597457125151914,random_mutagenesis
93,29.90115,0.07048143462542356,random_mutagenesis
94,42.07155,0.002390554317885818,random_mutagenesis
95,42.202244,0.010217254710292,random_mutagenesis
96,40.863544,0.0020433695906788563,random_mutagenesis
97,39.738144,0.0032526292973298343,random_mutagenesis
98,20.52888,0.24106353679086168,random_mutagenesis
99,41.974297,0.003188697566151699,random_mutagenesis
100,33.17608,0.0201859951677289,random_mutagenesis
101,43.481766,0.006362418816673543,random_mutagenesis
102,40.16771,0.0009961400059239622,random_mutagenesis
103,38.950096,0.005133822651547049,random_mutagenesis
104,34.628147,0.01915818119646373,random_mutagenesis
105,34.27987,0.07047893708246422,random_mutagenesis
106,39.94003,0.003389179665832076,random_mutagenesis
107,41.24428,0.0031001468254322484,random_mutagenesis
108,42.223125,0.007521935221331599,random_mutagenesis
109,41.64275,0.008880677942521231,random_mutagenesis
110,40.874653,0.0006449301074172853,random_mutagenesis
111,18.997154,0.2558992629365039,random_mutagenesis
112,33.97911,0.011807395036250168,random_mutagenesis
113,38.779037,0.004148423922295419,random_mutagenesis
114,41.783607,0.0025748187272662815,random_mutagenesis
115,31.619389,0.0436948594429023,random_mutagenesis
116,43.59516,0.006781351524478119,random_mutagenesis
117,24.646461,0.21982447206372568,random_mutagenesis
118,41.493546,0.009308479407710624,random_mutagenesis
119,40.876846,0.0010069283692819564,random_mutagenesis
120,40.18254,0.0026752388169345442,random_mutagenesis
121,38.179836,0.031715968907608194,random_mutagenesis
122,39.669636,0.005308828118963382,random_mutagenesis
123,36.241375,0.03343931802093314,random_mutagenesis
124,27.4137,0.06899303671902712,random_mutagenesis
125,40.36426,0.0021589254966609683,random_mutagenesis
126,42.296867,0.0022064933852709023,random_mutagenesis
127,43.609104,0.006526569666788218,random_mutagenesis
128,40.531452,0.0006984010885572323,random_mutagenesis
129,41.706078,0.011180683589434914,random_mutagenesis
130,19.83054,0.22035664055966042,random_mutagenesis
131,39.012062,0.002473167482308858,random_mutagenesis
132,38.658894,0.002273646131987772,random_mutagenesis
133,41.214302,0.001086805187865858,random_mutagenesis
134,40.37959,0.0006715634326427411,random_mutagenesis
135,42.208313,0.0016424659647158446,random_mutagenesis
136,44.557297,0.02989459029086572,random_mutagenesis
137,40.751724,0.0024319935369734313,random_mutagenesis
138,40.106915,0.001486951804690495,random_mutagenesis
139,40.272625,0.0009033212795678258,random_mutagenesis
140,41.77757,0.0013566649563532263,random_mutagenesis
141,41.5684,0.0021896979754869594,random_mutagenesis
142,41.528286,0.003341333595624718,random_mutagenesis
143,40.568855,0.000176808428957842,random_mutagenesis
144,40.02862,0.0049463592958729485,random_mutagenesis
145,40.247417,0.006617687638781455,random_mutagenesis
146,40.68863,0.0019908545228393137,random_mutagenesis
147,40.193768,0.0018116074759355616,random_mutagenesis
148,40.457207,0.000573003876457312,random_mutagenesis
149,34.16423,0.04966878364832483,random_mutagenesis
150,41.59145,0.0023350771596643005,random_mutagenesis
151,38.553013,0.00580604232099291,random_mutagenesis
152,39.73316,0.0020752148510921886,random_mutagenesis
153,41.168556,0.004756354406118768,random_mutagenesis
154,37.394245,0.06911403633110902,random_mutagenesis
155,39.813484,0.011253617048365139,random_mutagenesis
156,23.404417,0.20525124330089717,random_mutagenesis
157,35.378696,0.01963800811279892,random_mutagenesis
158,42.401943,0.0057123679492576684,random_mutagenesis
159,41.58818,0.006879733113492992,random_mutagenesis
160,41.30867,0.00042598527466852776,random_mutagenesis
161,44.32711,0.005188918851613766,random_mutagenesis
162,42.074753,0.0032248462953144985,random_mutagenesis
163,41.157715,0.0022129239535058076,random_mutagenesis
164,41.300274,0.005824296489846947,random_mutagenesis
165,22.275911,0.20636761218073707,random_mutagenesis
166,38.581345,0.011020573860433425,random_mutagenesis
167,41.386143,0.0014102008777727715,random_mutagenesis
168,36.14506,0.05324440340875669,random_mutagenesis
169,42.84327,0.003612561394624181,random_mutagenesis
170,40.81203,0.0001829631209115945,random_mutagenesis
171,30.182177,0.07187358310062919,random_mutagenesis
172,39.42275,0.011654926647608255,random_mutagenesis
173,36.634624,0.021340252347758937,random_mutagenesis
174,39.829952,0.007332828853614526,random_mutagenesis
175,37.308586,0.010652681570860412,random_mutagenesis
176,42.58555,0.005464499257857636,random_mutagenesis
177,40.40429,0.00023737872403917226,random_mutagenesis
178,40.518154,0.0005308800294340221,random_mutagenesis
179,39.628677,0.002076988742946706,random_mutagenesis
180,40.37462,0.004513725042760597,random_mutagenesis
181,41.2108,0.0016664257628223877,random_mutagenesis
182,42.681747,0.005463089744283223,random_mutagenesis
183,20.637074,0.26642263101093167,random_mutagenesis
184,46.60408,0.011177301635431625,random_mutagenesis
185,41.054947,0.04894356592452931,random_mutagenesis
186,40.334698,0.0009204123604327208,random_mutagenesis
187,35.26138,0.045811821791479246,random_mutagenesis
188,34.90809,0.03002826773103673,random_mutagenesis
189,34.794407,0.01250963951765316,random_mutagenesis
190,39.67911,0.0009942242071867557,random_mutagenesis
191,39.89051,0.007551719619024566,random_mutagenesis
192,41.40313,0.00408127710586903,random_mutagenesis
193,41.978394,0.0031703281949100326,random_mutagenesis
194,40.232967,0.000900984838010821,random_mutagenesis
195,41.450058,0.0002971663515516365,random_mutagenesis
196,42.686707,0.002831605848062413,random_mutagenesis
197,42.002266,0.0009626748815567687,random_mutagenesis
198,40.788845,0.007467072017038667,random_mutagenesis
199,41.110516,0.003094196223940582,random_mutagenesis
200,36.195976,0.018462893084177923,random_mutagenesis
201,39.80648,0.0004648378907106121,random_mutagenesis
202,42.61739,0.0037753293286727496,random_mutagenesis
203,39.60879,0.0030658990049198254,random_mutagenesis
204,40.115215,0.0007607548742063486,random_mutagenesis
205,34.139606,0.018870057013192443,random_mutagenesis
206,40.69941,0.00172011443242992,random_mutagenesis
207,41.22748,0.000475244565360855,random_mutagenesis
208,41.908127,0.005256881600841146,random_mutagenesis
209,22.810919,0.19369243289914184,random_mutagenesis
210,40.686874,0.0005300160214835037,random_mutagenesis
211,35.328255,0.03309926311841427,random_mutagenesis
212,42.105328,0.002636711130522995,random_mutagenesis
213,32.851643,0.05981720656623868,random_mutagenesis
214,40.18404,0.0006163523868345511,random_mutagenesis
215,42.483826,0.0024630243813222874,random_mutagenesis
216,23.741909,0.15098743185657304,random_mutagenesis
217,42.582767,0.006013213358357583,random_mutagenesis
218,37.220383,0.017472785905211174,random_mutagenesis
219,33.102234,0.04682101057604238,random_mutagenesis
220,42.435215,0.007487631778412052,random_mutagenesis
221,41.5149,0.0008598667839736507,random_mutagenesis
222,40.625103,0.0003861360966794791,random_mutagenesis
223,41.13829,0.0035365319767924897,random_mutagenesis
224,40.291702,0.003417681751502477,random_mutagenesis
225,40.120476,0.0007285599740011195,random_mutagenesis
226,39.98588,0.005500707045793196,random_mutagenesis
227,43.92018,0.007864015063536511,random_mutagenesis
228,40.932365,0.0034356619353126394,random_mutagenesis
229,41.322475,0.0023872414512829954,random_mutagenesis
230,41.46549,0.0028191185193197077,random_mutagenesis
231,37.743244,0.021844659017550505,random_mutagenesis
232,45.66807,0.012567569668424206,random_mutagenesis
233,36.818176,0.036214529977553256,random_mutagenesis
234,40.290405,0.004131241254280993,random_mutagenesis
235,41.856915,0.01602418636686531,random_mutagenesis
236,40.13126,0.002634073612666765,random_mutagenesis
237,42.06809,0.004276845856301614,random_mutagenesis
238,45.035366,0.008097261669304467,random_mutagenesis
239,39.617615,0.002158534062436379,random_mutagenesis
240,42.017986,0.003245162873278362,random_mutagenesis
241,38.46193,0.012779515457269519,random_mutagenesis
242,41.388863,0.001784384740204925,random_mutagenesis
243,41.13147,0.0026254130957321653,random_mutagenesis
244,36.32715,0.0671105740424296,random_mutagenesis
245,29.937675,0.07426653470705635,random_mutagenesis
246,41.406162,0.0010352848539838533,random_mutagenesis
247,39.746834,0.013336276623169052,random_mutagenesis
248,38.792446,0.054577740019247534,random_mutagenesis
249,40.439228,0.007008938472279569,random_mutagenesis
250,39.67363,0.0010748932746054152,random_mutagenesis
251,41.484867,0.006431491647352461,random_mutagenesis
252,37.69429,0.02182223474458367,random_mutagenesis
253,39.652958,0.0034531991924268146,random_mutagenesis
254,41.22541,0.0010138390849171453,random_mutagenesis
255,22.52551,0.25252275093508214,random_mutagenesis
256,40.307755,0.0005315828418589463,random_mutagenesis
257,41.22492,0.008372753564412805,random_mutagenesis
258,37.432144,0.01892443748965711,random_mutagenesis
259,41.094563,0.0010797263836103133,random_mutagenesis
260,40.732693,0.002298982984534681,random_mutagenesis
261,39.89628,0.003147852382763161,random_mutagenesis
262,42.89496,0.0037254508025104105,random_mutagenesis
263,42.974983,0.020972673000135944,random_mutagenesis
264,40.84792,0.002076803115704018,random_mutagenesis
265,40.09701,0.0032774308287031317,random_mutagenesis
266,39.3655,0.005244139588834518,random_mutagenesis
267,45.263016,0.008365477456760195,random_mutagenesis
268,36.507156,0.010724815403060917,random_mutagenesis
269,41.052017,0.00013358487283154918,random_mutagenesis
270,26.925507,0.09583140644294841,random_mutagenesis
271,39.43382,0.008559776249964846,random_mutagenesis
272,20.835472,0.250534063252868,random_mutagenesis
273,45.833176,0.017714414239023202,random_mutagenesis
274,43.10612,0.0030375867951913937,random_mutagenesis
275,39.97842,0.003345121718747457,random_mutagenesis
276,38.871788,0.0037809113067083233,random_mutagenesis
277,34.751083,0.05822999855091959,random_mutagenesis
278,39.16191,0.009909091723009689,random_mutagenesis
279,41.53793,0.002619901430291005,random_mutagenesis
280,40.744484,0.00019440371341195029,random_mutagenesis
281,39.245537,0.003106533918715071,random_mutagenesis
282,38.94574,0.010806694458659671,random_mutagenesis
283,38.1203,0.00570889283322229,random_mutagenesis
284,40.447258,0.0031836761920231993,random_mutagenesis
285,39.09703,0.03309385726052272,random_mutagenesis
286,39.168777,0.02041752704152444,random_mutagenesis
287,20.584024,0.2145586481636267,random_mutagenesis
288,32.32045,0.09695528590362112,random_mutagenesis
289,39.112793,0.003013749128823462,random_mutagenesis
290,32.008797,0.033186367333426614,random_mutagenesis
291,43.514763,0.002539147264167152,random_mutagenesis
292,42.400345,0.008361553433601343,random_mutagenesis
293,41.86921,0.0030434962085964523,random_mutagenesis
294,41.113186,0.0012739459733704939,random_mutagenesis
295,41.570084,0.00677531685174082,random_mutagenesis
296,39.57984,0.0006361205826103111,random_mutagenesis
297,40.19017,0.0037454569512475056,random_mutagenesis
298,38.338406,0.027464004164954203,random_mutagenesis
299,29.182735,0.09842632625628589,random_mutagenesis
300,38.674915,0.004022180401560993,random_mutagenesis
301,40.88413,0.00012257040058527569,random_mutagenesis
302,40.97235,0.0024519940090556025,random_mutagenesis
303,40.773796,0.004246684208393026,random_mutagenesis
304,40.961277,0.002610993814206042,random_mutagenesis
305,41.8148,0.0010767022108436608,random_mutagenesis
306,40.222683,0.0010115770189047524,random_mutagenesis
307,40.9427,0.0006362193347764222,random_mutagenesis
308,40.504684,0.0017946820560869048,random_mutagenesis
309,45.541252,0.0126650498571792,random_mutagenesis
310,42.043198,0.0007203956087804553,random_mutagenesis
311,43.008877,0.0017204465308312544,random_mutagenesis
312,40.606934,0.0013715683676081003,random_mutagenesis
313,39.882885,0.003332753231554575,random_mutagenesis
314,36.782627,0.016375462203687574,random_mutagenesis
315,39.302654,0.015504496298346382,random_mutagenesis
316,42.712677,0.005677183702752164,random_mutagenesis
317,40.07567,0.000523226112763564,random_mutagenesis
318,37.412308,0.060306559884355515,random_mutagenesis
319,41.617203,0.0031376381462150382,random_mutagenesis
320,40.58705,0.00027593478174392505,random_mutagenesis
321,40.242004,0.006127193972597422,random_mutagenesis
322,40.455425,0.00019834031792820284,random_mutagenesis
323,36.08319,0.01916855013140517,random_mutagenesis
324,33.584385,0.04673344619887132,random_mutagenesis
325,17.654697,0.405148229457971,random_mutagenesis
326,41.180984,0.002067140149154101,random_mutagenesis
327,40.3761,0.0005976962362185256,random_mutagenesis
328,44.35035,0.007974843348386718,random_mutagenesis
329,40.4304,0.00011976506580979596,random_mutagenesis
330,37.570145,0.011198474158331528,random_mutagenesis
331,40.236347,0.0008160924897171462,random_mutagenesis
332,40.079422,0.000328362722620712,random_mutagenesis
333,37.914925,0.007009908856535407,random_mutagenesis
334,41.51544,0.0027586251402196282,random_mutagenesis
335,35.747166,0.04532703606244515,random_mutagenesis
336,38.24477,0.02486581880118155,random_mutagenesis
337,37.01308,0.02103359597295218,random_mutagenesis
338,34.72187,0.07503427826164444,random_mutagenesis
339,38.53711,0.043456872084775,random_mutagenesis
340,40.881428,0.0007026365256355138,random_mutagenesis
341,32.83339,0.07072200468188827,random_mutagenesis
342,40.917717,0.002604136250552447,random_mutagenesis
343,39.18362,0.002772632416103926,random_mutagenesis
344,39.393692,0.006281297209284609,random_mutagenesis
345,37.96523,0.016097323184825596,random_mutagenesis
346,17.06142,0.3306308811325921,random_mutagenesis
347,40.824966,0.002170518233344021,random_mutagenesis
348,40.37677,0.01240300542087569,random_mutagenesis
349,40.682182,0.02129963316340211,random_mutagenesis
350,40.02749,0.0023421347082610566,random_mutagenesis
351,39.298935,0.0027466290883061406,random_mutagenesis
352,45.71621,0.008269881213853858,random_mutagenesis
353,41.702297,0.001125851011078871,random_mutagenesis
354,40.327934,0.004455589472433852,random_mutagenesis
355,34.152462,0.04561731860491547,random_mutagenesis
356,46.56979,0.016382281560354373,random_mutagenesis
357,42.501762,0.005220155653531511,random_mutagenesis
358,39.74601,0.002405092498733108,random_mutagenesis
359,40.50401,0.00018807921614139023,random_mutagenesis
360,41.229996,0.0032744416893886186,random_mutagenesis
361,41.649155,0.005812949190399208,random_mutagenesis
362,17.999088,0.37208519038641885,random_mutagenesis
363,41.11575,0.016388112205521388,random_mutagenesis
364,41.043327,0.001102579759117095,random_mutagenesis
365,36.526062,0.009822993437607064,random_mutagenesis
366,40.285732,0.0011000787603563378,random_mutagenesis
367,40.70718,0.00368191064771739,random_mutagenesis
368,41.398586,0.0007602330799949542,random_mutagenesis
369,34.008354,0.02839388104177809,random_mutagenesis
370,42.22895,0.0033783650338901072,random_mutagenesis
371,39.87059,0.0020975776159677384,random_mutagenesis
372,37.9658,0.003335408350040092,random_mutagenesis
373,35.849316,0.03459989741854774,random_mutagenesis
374,41.180096,0.0034619048200952296,random_mutagenesis
375,36.950222,0.06607894025504646,random_mutagenesis
376,40.992214,0.004418784031217093,random_mutagenesis
377,37.088604,0.009862603073812815,random_mutagenesis
378,39.857315,0.0036252162146661604,random_mutagenesis
379,20.948341,0.2601345906341317,random_mutagenesis
380,40.369987,0.0014218362173149535,random_mutagenesis
381,39.664253,0.003431660489552568,random_mutagenesis
382,37.95718,0.008939995735401718,random_mutagenesis
383,43.043293,0.0020640056838672205,random_mutagenesis
384,40.14773,0.002672604322651595,random_mutagenesis
385,37.00994,0.006042475425908633,random_mutagenesis
386,39.302048,0.024941542431646258,random_mutagenesis
387,41.56299,0.0018321554185710687,random_mutagenesis
388,34.54202,0.0871080555446857,random_mutagenesis
389,35.54051,0.04441504033756927,random_mutagenesis
390,40.257313,0.0008665968223655618,random_mutagenesis
391,41.44486,0.005588126845992414,random_mutagenesis
392,42.05049,0.0021497112667906437,random_mutagenesis
393,37.75529,0.008345878920801741,random_mutagenesis
394,41.406284,0.0030318984879794675,random_mutagenesis
395,41.576767,0.0011797104639306166,random_mutagenesis
396,41.622456,0.0016670837365859725,random_mutagenesis
397,40.250298,0.0003479975133817703,random_mutagenesis
398,41.518456,0.0036450730479961058,random_mutagenesis
399,42.042923,0.0013543001961847656,random_mutagenesis
400,42.957447,0.01847749479612759,random_mutagenesis
401,40.999676,0.0008017861964162432,random_mutagenesis
402,40.502834,0.006417684923368139,random_mutagenesis
403,40.320625,0.006269720473106255,random_mutagenesis
404,38.867588,0.01530778694602164,random_mutagenesis
405,42.782856,0.0039741422863048825,random_mutagenesis
406,40.7111,0.001011032704803183,random_mutagenesis
407,40.307632,0.00042813627793369946,random_mutagenesis
408,40.89169,0.0005470288407495305,random_mutagenesis
409,41.004593,0.0008353901741626757,random_mutagenesis
410,33.989147,0.034204189591063194,random_mutagenesis
411,39.4026,0.0018835827812566652,random_mutagenesis
412,31.937107,0.08659787312629452,random_mutagenesis
413,40.26641,0.002612811649370439,random_mutagenesis
414,36.80631,0.021536617202572272,random_mutagenesis
415,38.53096,0.009681183204747867,random_mutagenesis
416,42.0672,0.009112921931099804,random_mutagenesis
417,41.714886,0.001004203783851132,random_mutagenesis
418,38.006428,0.006237129201882685,random_mutagenesis
419,40.45902,0.0013654296275109612,random_mutagenesis
420,40.326645,0.0054122196515969945,random_mutagenesis
421,42.02385,0.006281708433313216,random_mutagenesis
422,39.029404,0.00410843464162125,random_mutagenesis
423,36.949677,0.0068101720868579685,random_mutagenesis
424,41.7575,0.005764731671357826,random_mutagenesis
425,36.464645,0.01935282708935937,random_mutagenesis
426,40.00535,0.0302808988663974,random_mutagenesis
427,37.581253,0.00589826432474172,random_mutagenesis
428,41.07396,0.0020646166064776095,random_mutagenesis
429,37.387722,0.009353911798534398,random_mutagenesis
430,41.873577,0.0008183719401266831,random_mutagenesis
431,39.016037,0.007313442157567129,random_mutagenesis
432,19.119741,0.3224851696703773,random_mutagenesis
433,41.954353,0.00197405316136412,random_mutagenesis
434,39.739304,0.0021735538628059325,random_mutagenesis
435,33.53307,0.01422788809685116,random_mutagenesis
436,41.698986,0.000555456414016331,random_mutagenesis
437,40.94805,0.00018132485222877026,random_mutagenesis
438,42.40183,0.004140411559183432,random_mutagenesis
439,40.410286,0.0030532875938048543,random_mutagenesis
440,40.93953,0.0003962575332596696,random_mutagenesis
441,37.1487,0.0030644544602510537,random_mutagenesis
442,41.052505,0.07232645930504544,random_mutagenesis
443,40.46296,0.0012269663176383006,random_mutagenesis
444,41.015793,0.003988012582947231,random_mutagenesis
445,30.003136,0.05705016563837051,random_mutagenesis
446,42.39188,0.004397656523791649,random_mutagenesis
447,40.555927,0.0012706331288359074,random_mutagenesis
448,36.810772,0.019022943713942753,random_mutagenesis
449,42.44072,0.002156689826260716,random_mutagenesis
450,21.444893,0.23386339660762756,random_mutagenesis
451,37.092407,0.016969056926258386,random_mutagenesis
452,41.395363,0.001781429566285242,random_mutagenesis
453,42.40163,0.004885169907483111,random_mutagenesis
454,30.490227,0.04270757026369876,random_mutagenesis
455,40.487183,0.0007296646663315087,random_mutagenesis
456,31.085035,0.06367140222774015,random_mutagenesis
457,36.934837,0.016702217216744364,random_mutagenesis
458,39.00819,0.01961306662339124,random_mutagenesis
459,40.817635,0.000748941526735547,random_mutagenesis
460,23.449766,0.17791014853107,random_mutagenesis
461,40.760544,0.00010306386584735261,random_mutagenesis
462,40.479885,0.003118114161559271,random_mutagenesis
463,36.598274,0.016847348450658273,random_mutagenesis
464,40.581596,0.0009305422363117266,random_mutagenesis
465,38.296177,0.008404537624878916,random_mutagenesis
466,39.32544,0.00829273935510022,random_mutagenesis
467,40.445435,0.00022945501669358048,random_mutagenesis
468,38.955498,0.00676370528689807,random_mutagenesis
469,39.488384,0.011759411638228023,random_mutagenesis
470,45.834915,0.015857763641238698,random_mutagenesis
471,39.86632,0.0056213819898294215,random_mutagenesis
472,40.197937,0.00935364100912972,random_mutagenesis
473,41.240852,0.00045826008358018644,random_mutagenesis
474,43.18553,0.0061285410033933285,random_mutagenesis
475,40.796333,0.001190063608300096,random_mutagenesis
476,39.954147,0.002572003502443576,random_mutagenesis
477,40.96483,0.005749881734710027,random_mutagenesis
478,36.414272,0.05987626180635963,random_mutagenesis
479,43.7482,0.00800066574840419,random_mutagenesis
480,40.835327,0.02118674691588418,random_mutagenesis
481,41.89427,0.0027135793220979254,random_mutagenesis
482,40.901157,0.0012331319558946952,random_mutagenesis
483,40.40749,0.00020370981555084544,random_mutagenesis
484,42.157234,0.00582882604614976,random_mutagenesis
485,40.582905,0.004785988801113916,random_mutagenesis
486,41.9686,0.004764503559033129,random_mutagenesis
487,43.20468,0.0024654201436952183,random_mutagenesis
488,41.07093,0.0005288748034133484,random_mutagenesis
489,40.967957,0.001759458824662108,random_mutagenesis
490,41.552937,0.016389904583724357,random_mutagenesis
491,40.204556,0.0032292554416520902,random_mutagenesis
492,40.98019,0.00503889302959637,random_mutagenesis
493,39.959064,0.0019853439306867227,random_mutagenesis
494,40.591465,0.0031681816864780332,random_mutagenesis
495,40.355007,0.003953028528688174,random_mutagenesis
496,32.80662,0.012201535711534484,random_mutagenesis
497,37.26781,0.08042687733470488,random_mutagenesis
498,37.91495,0.0025717848136880272,random_mutagenesis
499,43.426624,0.004953700200302502,random_mutagenesis
500,43.08639,0.004125396101109624,random_mutagenesis
501,40.617546,0.00271748584684417,random_mutagenesis
502,41.33737,0.00121800847398712,random_mutagenesis
503,40.33606,0.0003577603894756587,random_mutagenesis
504,38.302902,0.008044612569396925,random_mutagenesis
505,33.24315,0.06507173537677657,random_mutagenesis
506,40.179844,0.0005050162482709286,random_mutagenesis
507,41.55046,0.0025206282320435758,random_mutagenesis
508,44.148785,0.012244907430323138,random_mutagenesis
509,38.685143,0.004700839594312778,random_mutagenesis
510,42.791878,0.004213704667723861,random_mutagenesis
511,41.61342,0.0006346414623566998,random_mutagenesis
512,40.795174,0.0030451257772273754,random_mutagenesis
513,37.259895,0.011765169406198983,random_mutagenesis
514,40.455593,0.015346426881017061,random_mutagenesis
515,42.23742,0.0035166070484181633,random_mutagenesis
516,40.239918,0.0024082746277424016,random_mutagenesis
517,41.264946,0.0025811405506130924,random_mutagenesis
518,40.73204,0.006724855807949126,random_mutagenesis
519,42.731857,0.003953771799414918,random_mutagenesis
520,31.08901,0.09768076721677443,random_mutagenesis
521,39.898846,0.0017982540284072757,random_mutagenesis
522,42.411232,0.0022579910491007382,random_mutagenesis
523,41.19635,0.00860598480438124,random_mutagenesis
524,37.06651,0.007019480309663484,random_mutagenesis
525,42.891716,0.0033376315080735353,random_mutagenesis
526,41.325546,0.002292947253834443,random_mutagenesis
527,41.514893,0.001338664392661948,random_mutagenesis
528,33.32517,0.0319699457501339,random_mutagenesis
529,42.993294,0.0060503779843325,random_mutagenesis
530,18.282204,0.25590493808035775,random_mutagenesis
531,41.61645,0.0044527239382925465,random_mutagenesis
532,38.42064,0.010122105032240425,random_mutagenesis
533,43.658978,0.03704997733963722,random_mutagenesis
534,43.59161,0.013495347823798798,random_mutagenesis
535,40.45633,0.011231157999472718,random_mutagenesis
536,26.02047,0.10427034187333761,random_mutagenesis
537,43.561043,0.009546707308145996,random_mutagenesis
538,30.42095,0.08602843290906259,random_mutagenesis
539,32.661087,0.023304673801717746,random_mutagenesis
540,45.17595,0.00805136203111756,random_mutagenesis
541,40.017414,0.004943663528879871,random_mutagenesis
542,40.671,0.0010451298509723816,random_mutagenesis
543,42.746624,0.00861115892933828,random_mutagenesis
544,38.752373,0.010392743645967872,random_mutagenesis
545,43.385674,0.0038983659148177363,random_mutagenesis
546,26.999674,0.11068056526216441,random_mutagenesis
547,41.139927,0.00019655109672767068,random_mutagenesis
548,45.931736,0.029708432518524286,random_mutagenesis
549,35.165165,0.020178007415239674,random_mutagenesis
550,39.768597,0.01244342584569047,random_mutagenesis
