seq_idx,activity,cos_dist_from_wt,source
130,45.627914,0.012279874616002329,random_mutagenesis
131,35.778362,0.022697971486673074,random_mutagenesis
132,47.62698,0.002208625810891207,random_mutagenesis
133,32.56659,0.11003756128348419,random_mutagenesis
134,32.771744,0.10629939086760509,random_mutagenesis
135,43.722214,0.00632739353322509,random_mutagenesis
136,42.48061,0.004504843111923673,random_mutagenesis
137,40.96675,0.016367902191663508,random_mutagenesis
138,45.45829,0.012869393762271475,random_mutagenesis
139,43.663452,0.0033229062365943696,random_mutagenesis
140,37.68645,0.021490906086992223,random_mutagenesis
141,46.23246,0.004622565534127321,random_mutagenesis
142,42.96852,0.003163252428632468,random_mutagenesis
143,44.517754,0.003201348230551293,random_mutagenesis
144,44.48475,0.00038636349005138904,random_mutagenesis
145,46.31213,0.0039437582762414936,random_mutagenesis
146,35.405178,0.03399023073900753,random_mutagenesis
147,44.431927,0.004045265476045223,random_mutagenesis
148,44.505066,0.0010339843711785202,random_mutagenesis
149,43.152092,0.0035093248086643936,random_mutagenesis
150,48.633858,0.015307440393477978,random_mutagenesis
151,42.580383,0.009293634946453522,random_mutagenesis
152,37.849033,0.01776592056845072,random_mutagenesis
153,45.47889,0.0003513168542705891,random_mutagenesis
154,44.81058,0.011826354723627586,random_mutagenesis
155,46.54349,0.0017028001609986632,random_mutagenesis
156,43.34985,0.012886221800922248,random_mutagenesis
157,43.82459,0.003902107340983507,random_mutagenesis
158,43.621902,0.00047536956503213545,random_mutagenesis
159,41.66141,0.008381180690103296,random_mutagenesis
160,40.162937,0.007399222702797359,random_mutagenesis
161,40.26362,0.006175212644973338,random_mutagenesis
162,42.83487,0.00483756805370994,random_mutagenesis
163,42.821304,0.015154106754876162,random_mutagenesis
164,42.829617,0.002946365519241767,random_mutagenesis
165,45.445366,0.001618280810776529,random_mutagenesis
166,40.890564,0.005282532396815087,random_mutagenesis
167,48.811874,0.019559900259335072,random_mutagenesis
168,46.28995,0.00696044736686785,random_mutagenesis
169,41.637146,0.005602516507847932,random_mutagenesis
170,47.421623,0.0023354574908908132,random_mutagenesis
171,44.730312,0.0016527069139193884,random_mutagenesis
172,44.99356,0.0031056111228331407,random_mutagenesis
173,33.59318,0.11141309221870055,random_mutagenesis
174,44.5159,0.013147822844871593,random_mutagenesis
175,46.609665,0.01241983883773623,random_mutagenesis
176,44.32992,0.0006101258186340663,random_mutagenesis
177,45.936733,0.013301627337659716,random_mutagenesis
178,31.14972,0.26315149425577467,random_mutagenesis
179,47.0013,0.006699906445350456,random_mutagenesis
180,42.08339,0.0020664995717261103,random_mutagenesis
181,44.14904,0.00344031657103816,random_mutagenesis
182,47.872593,0.002317334147586836,random_mutagenesis
183,42.788223,0.04245215666098445,random_mutagenesis
184,36.55114,0.020977776629628186,random_mutagenesis
185,46.543304,0.0035567910963972826,random_mutagenesis
186,49.052753,0.013599201539116312,random_mutagenesis
187,40.02324,0.048887004525618116,random_mutagenesis
188,45.786587,0.004863267419362605,random_mutagenesis
189,44.80678,0.002060162020972145,random_mutagenesis
190,35.48541,0.1188198453871172,random_mutagenesis
191,42.029995,0.004765016553706536,random_mutagenesis
192,41.944798,0.016582945741206445,random_mutagenesis
193,45.917496,0.0017870217622476536,random_mutagenesis
194,43.441086,0.007694695330352275,random_mutagenesis
195,46.636795,0.0033866830541950943,random_mutagenesis
196,40.040928,0.025159298996586532,random_mutagenesis
197,44.162605,0.023085446094195605,random_mutagenesis
198,43.975933,0.0039950446777727855,random_mutagenesis
199,44.944954,0.010834097473994442,random_mutagenesis
200,46.8063,0.0018324003831584612,random_mutagenesis
201,47.533943,0.013002580806529829,random_mutagenesis
202,43.927803,0.0015288964498063606,random_mutagenesis
203,46.371475,0.005376004259241451,random_mutagenesis
204,44.012283,0.0019860414281477334,random_mutagenesis
205,44.72277,0.0005603796039719278,random_mutagenesis
206,42.696945,0.02929185222410413,random_mutagenesis
207,44.309944,0.003403749212606333,random_mutagenesis
208,44.638264,0.0005023563400275988,random_mutagenesis
209,45.71885,0.00039097467287052545,random_mutagenesis
210,45.34578,0.0018875690023822944,random_mutagenesis
211,22.422401,0.34651119900878247,random_mutagenesis
212,43.176495,0.0042531414817794655,random_mutagenesis
213,46.37424,0.00790207541226362,random_mutagenesis
214,40.275864,0.008434150149910558,random_mutagenesis
215,40.916294,0.012434755674694875,random_mutagenesis
216,42.324287,0.006096533722855901,random_mutagenesis
217,45.706238,0.017538076929043633,random_mutagenesis
218,58.813313,0.08615342730292719,random_mutagenesis
219,41.93818,0.016653573910528352,random_mutagenesis
220,34.1033,0.0664828284397998,random_mutagenesis
221,34.20575,0.047673856999887576,random_mutagenesis
222,47.88719,0.008230287530652247,random_mutagenesis
223,41.11923,0.003870062394219942,random_mutagenesis
224,39.25401,0.02835905581161091,random_mutagenesis
225,43.39753,0.012559001786017099,random_mutagenesis
226,47.949203,0.006958153121594313,random_mutagenesis
227,44.835884,0.002611303685462696,random_mutagenesis
228,44.29724,0.005314973248576549,random_mutagenesis
229,49.45227,0.02046547588349501,random_mutagenesis
230,37.002235,0.017139549042090585,random_mutagenesis
231,45.773396,0.0015476893048075313,random_mutagenesis
232,44.199383,0.0022805776671304123,random_mutagenesis
233,41.234932,0.022157527846344394,random_mutagenesis
234,23.264715,0.26896649928344996,random_mutagenesis
235,44.9593,0.0005169705230091415,random_mutagenesis
236,36.813564,0.02529554414485269,random_mutagenesis
237,39.406906,0.009463472994143629,random_mutagenesis
238,41.689102,0.006983648181566271,random_mutagenesis
239,45.10789,0.00223688172006542,random_mutagenesis
240,45.564915,0.0014062270960918388,random_mutagenesis
241,40.446663,0.02600021543823594,random_mutagenesis
242,43.78091,0.002794284681344461,random_mutagenesis
243,46.830677,0.001487721116118057,random_mutagenesis
244,42.162598,0.024984360577442688,random_mutagenesis
245,43.948685,0.00234725845569983,random_mutagenesis
246,45.700977,0.001709716939364836,random_mutagenesis
247,37.13382,0.02291226873543517,random_mutagenesis
248,42.105484,0.020181416174385625,random_mutagenesis
249,44.02466,0.010903940616243335,random_mutagenesis
250,16.865118,0.4362295838749908,random_mutagenesis
251,40.71536,0.006040603676364165,random_mutagenesis
252,42.470833,0.02399995327240001,random_mutagenesis
253,43.101776,0.013783117192867844,random_mutagenesis
254,40.708447,0.014003718569463142,random_mutagenesis
255,41.885498,0.007919619005540723,random_mutagenesis
256,44.9576,0.0004956793873637233,random_mutagenesis
257,44.718285,0.0007937019830975833,random_mutagenesis
258,43.110096,0.003060357760656718,random_mutagenesis
259,42.245403,0.015903032443194354,random_mutagenesis
260,48.492153,0.012976327081798966,random_mutagenesis
261,44.09465,0.0018296842294659443,random_mutagenesis
262,41.65727,0.006260234997254699,random_mutagenesis
263,43.74829,0.024343595325323153,random_mutagenesis
264,35.21456,0.03475956893373122,random_mutagenesis
265,46.626072,0.01411964410459976,random_mutagenesis
266,46.3165,0.028412116520776687,random_mutagenesis
267,45.296066,0.0028799516862885177,random_mutagenesis
268,33.890244,0.03147738087880014,random_mutagenesis
269,44.36196,0.012624854565862265,random_mutagenesis
270,40.745735,0.01212596712013414,random_mutagenesis
271,42.00784,0.010967520102605377,random_mutagenesis
272,44.35337,0.0029302335360674725,random_mutagenesis
273,46.635113,0.019779777360501072,random_mutagenesis
274,46.199543,0.012433512476694553,random_mutagenesis
275,39.764797,0.0181536763614637,random_mutagenesis
276,45.092533,0.0040121030557555,random_mutagenesis
277,43.848557,0.0035456492983900745,random_mutagenesis
278,45.66375,0.00011101165964444437,random_mutagenesis
279,37.31746,0.016212034723451008,random_mutagenesis
280,48.758427,0.004986334761810651,random_mutagenesis
281,43.254673,0.003412770767836637,random_mutagenesis
282,46.863457,0.0011437459111012238,random_mutagenesis
283,46.648586,0.004033487522883461,random_mutagenesis
284,35.449203,0.020738577451163698,random_mutagenesis
285,36.472305,0.09670813276270629,random_mutagenesis
286,48.336975,0.011251103608332147,random_mutagenesis
287,40.2604,0.007099172405124143,random_mutagenesis
288,45.19417,0.0014631440143265673,random_mutagenesis
289,39.741104,0.04520344822214195,random_mutagenesis
290,41.988663,0.004138793385166095,random_mutagenesis
291,44.264107,0.0052654472684595666,random_mutagenesis
292,41.86288,0.008737893844166567,random_mutagenesis
293,45.214302,0.0008985569433708207,random_mutagenesis
294,41.811684,0.005585398421428245,random_mutagenesis
295,37.73776,0.01595943843243175,random_mutagenesis
296,49.83891,0.00517642256654538,random_mutagenesis
297,44.870148,0.007150278586356529,random_mutagenesis
298,33.986954,0.11390090413741605,random_mutagenesis
299,52.616135,0.014615827028193196,random_mutagenesis
300,46.56386,0.00879882801661025,random_mutagenesis
301,44.30195,0.007737992784892289,random_mutagenesis
302,40.234615,0.011129473111141985,random_mutagenesis
303,45.013985,0.004108213206574174,random_mutagenesis
304,48.862617,0.006778051978432842,random_mutagenesis
305,47.51999,0.010441936006901908,random_mutagenesis
306,42.563614,0.003752181635183649,random_mutagenesis
307,40.835625,0.01079399035598605,random_mutagenesis
308,45.67885,0.0009442843884143182,random_mutagenesis
309,45.343964,0.012666413919756536,random_mutagenesis
310,45.972576,0.010139016523606714,random_mutagenesis
311,49.43297,0.015485631059589555,random_mutagenesis
312,44.90151,0.003335587112893501,random_mutagenesis
313,47.78723,0.00476322256053352,random_mutagenesis
314,48.25423,0.005207786521942204,random_mutagenesis
315,40.035347,0.008859694102629878,random_mutagenesis
316,38.606106,0.011410597389224786,random_mutagenesis
317,45.064217,0.0013514751669075897,random_mutagenesis
318,41.25566,0.0060501724497208365,random_mutagenesis
319,45.875473,0.0010963554344369797,random_mutagenesis
320,46.858215,0.007022097438971198,random_mutagenesis
321,39.819458,0.011209426021948521,random_mutagenesis
322,48.440464,0.01767718131352991,random_mutagenesis
323,42.585438,0.005047043784428218,random_mutagenesis
324,46.20997,0.001304400785102966,random_mutagenesis
325,43.513718,0.023526772340405788,random_mutagenesis
326,43.663982,0.007332131157888444,random_mutagenesis
327,43.215008,0.009375328680294448,random_mutagenesis
328,45.40998,0.0009137244508110598,random_mutagenesis
329,47.16005,0.01723790522665103,random_mutagenesis
330,44.899216,0.0007362110941980804,random_mutagenesis
331,43.063454,0.0038591948891132377,random_mutagenesis
332,43.86494,0.004748425042980897,random_mutagenesis
333,20.964706,0.3180083767488333,random_mutagenesis
334,45.581955,0.005313840914720536,random_mutagenesis
335,42.07495,0.005550381662328796,random_mutagenesis
336,45.529804,0.0025099931260491593,random_mutagenesis
337,46.27662,0.00025706966208283166,random_mutagenesis
338,43.414867,0.0018144505029733526,random_mutagenesis
339,29.508646,0.06922093033341614,random_mutagenesis
340,39.01861,0.01122252254895817,random_mutagenesis
341,43.534893,0.017186798146141102,random_mutagenesis
342,45.805595,0.004564476323444588,random_mutagenesis
343,32.974277,0.04120818323552433,random_mutagenesis
344,24.221697,0.284130396710073,random_mutagenesis
345,43.62875,0.007945914363345574,random_mutagenesis
346,44.44819,0.0004209261417027488,random_mutagenesis
347,45.102993,0.0008691580709664359,random_mutagenesis
348,39.871433,0.009964922215107475,random_mutagenesis
349,30.578758,0.11728592582702158,random_mutagenesis
350,46.890434,0.010141308155993456,random_mutagenesis
351,40.650513,0.012265656415872406,random_mutagenesis
352,42.67441,0.002897301820790288,random_mutagenesis
353,39.252144,0.0495488278154127,random_mutagenesis
354,46.079926,0.004273866680133076,random_mutagenesis
355,46.587585,0.008010288235803631,random_mutagenesis
356,43.093758,0.006994816121466352,random_mutagenesis
357,42.105667,0.00885777861129644,random_mutagenesis
358,44.329655,0.0009264166383343708,random_mutagenesis
359,44.907013,0.001991523092793601,random_mutagenesis
360,46.64987,0.0023487586971490115,random_mutagenesis
361,46.193535,0.0014713250719623483,random_mutagenesis
362,46.520615,0.01350907195829465,random_mutagenesis
363,42.844784,0.008719660556350095,random_mutagenesis
364,40.399998,0.003639226619981173,random_mutagenesis
365,44.390373,0.0014749507694301611,random_mutagenesis
366,44.974644,0.0021660105321600343,random_mutagenesis
367,44.750935,0.004230771524705856,random_mutagenesis
368,38.25902,0.013823601887539838,random_mutagenesis
369,45.100903,0.0002487343875570147,random_mutagenesis
370,37.314396,0.01759846346774485,random_mutagenesis
371,39.252174,0.014060394495720163,random_mutagenesis
372,45.17517,0.026294195678563836,random_mutagenesis
373,46.161594,0.0004257601650099474,random_mutagenesis
374,45.84831,0.0043859580656751,random_mutagenesis
375,42.111008,0.00470885692127021,random_mutagenesis
376,44.83537,0.000883667787459963,random_mutagenesis
377,45.53826,0.0028434598357581775,random_mutagenesis
378,47.250885,0.0046913753855001294,random_mutagenesis
379,44.38733,0.005539252596965305,random_mutagenesis
380,46.236977,0.01571111068642761,random_mutagenesis
381,47.754074,0.009390069790222388,random_mutagenesis
382,27.984184,0.15562333569694453,random_mutagenesis
383,40.88077,0.01727926158818327,random_mutagenesis
384,36.53682,0.05581675293258703,random_mutagenesis
385,41.738457,0.005401584934058734,random_mutagenesis
386,45.633408,0.003441203762942213,random_mutagenesis
387,39.728237,0.011652560237063403,random_mutagenesis
388,45.23796,0.0034892132374522156,random_mutagenesis
389,46.38713,0.002394001060234352,random_mutagenesis
390,46.537125,0.0008472505193006796,random_mutagenesis
391,40.705566,0.008142520720897828,random_mutagenesis
392,43.132122,0.003363780510932335,random_mutagenesis
393,44.711277,0.0009087910743684757,random_mutagenesis
394,41.826263,0.036760811678265615,random_mutagenesis
395,43.068314,0.001233564872674342,random_mutagenesis
396,41.209953,0.0059467506653128055,random_mutagenesis
397,44.975822,0.0012021815040378359,random_mutagenesis
398,44.177975,0.005395119959192507,random_mutagenesis
399,43.186226,0.00987530807666015,random_mutagenesis
400,47.452255,0.002172391836931631,random_mutagenesis
401,44.188843,0.0009821229655481156,random_mutagenesis
402,40.749165,0.010552825735718807,random_mutagenesis
403,41.93106,0.021983224441993188,random_mutagenesis
404,47.584656,0.00899109922197916,random_mutagenesis
405,39.7801,0.013684345290536637,random_mutagenesis
406,39.279854,0.007152317930047669,random_mutagenesis
407,53.17695,0.021489998328541482,random_mutagenesis
408,42.58819,0.008813819527266231,random_mutagenesis
409,45.118393,0.0003439415634000076,random_mutagenesis
410,45.97139,0.001067973353348739,random_mutagenesis
411,46.737446,0.012052368177037365,random_mutagenesis
412,45.94717,0.0009814841424844456,random_mutagenesis
413,45.066166,0.006980040158259482,random_mutagenesis
414,44.041267,0.00177317711731928,random_mutagenesis
415,39.68216,0.01951847371258708,random_mutagenesis
416,40.008358,0.014873038912679104,random_mutagenesis
417,45.28479,0.0006234555393604957,random_mutagenesis
418,30.345757,0.06771196192224072,random_mutagenesis
419,44.34065,0.0008346355564271546,random_mutagenesis
420,45.86409,0.0018514696455318447,random_mutagenesis
421,50.906136,0.012532692807128876,random_mutagenesis
422,44.854477,0.001011223845913345,random_mutagenesis
423,45.93673,0.0011307350496810864,random_mutagenesis
424,44.65836,0.029286855528821376,random_mutagenesis
425,47.116787,0.002593182782705261,random_mutagenesis
426,45.866104,0.0006773175142534837,random_mutagenesis
427,49.738388,0.016677253553066596,random_mutagenesis
428,37.027473,0.017758672261550257,random_mutagenesis
429,41.756092,0.008541122986375216,random_mutagenesis
430,33.512592,0.07618733688561563,random_mutagenesis
431,42.8625,0.007843855780143016,random_mutagenesis
432,37.739017,0.02005309182451387,random_mutagenesis
433,45.965363,0.002865805368756358,random_mutagenesis
434,46.08004,0.0003756902976592702,random_mutagenesis
435,43.296604,0.0034907353322266577,random_mutagenesis
436,44.008343,0.0026640220496312317,random_mutagenesis
437,43.541153,0.0032846378852575686,random_mutagenesis
438,42.22387,0.007841794929870138,random_mutagenesis
439,42.631516,0.002586659608432851,random_mutagenesis
440,44.888763,0.004764966964199924,random_mutagenesis
441,41.056717,0.021151997883523732,random_mutagenesis
442,40.905247,0.011134361421682226,random_mutagenesis
443,47.263947,0.02399845549693136,random_mutagenesis
444,43.358566,0.004135847533852988,random_mutagenesis
445,37.084324,0.047728726700829394,random_mutagenesis
446,43.3343,0.0016750386902364411,random_mutagenesis
447,45.391914,0.004788507145450982,random_mutagenesis
448,47.63762,0.012128890456928332,random_mutagenesis
449,45.472652,0.006129216350231559,random_mutagenesis
450,47.104454,0.0027708267611665782,random_mutagenesis
451,46.007614,0.0026764011135120835,random_mutagenesis
452,39.42261,0.0236455242259741,random_mutagenesis
453,30.839565,0.053272503794290715,random_mutagenesis
454,44.71359,0.0005351306947359857,random_mutagenesis
455,43.00579,0.002726515030924803,random_mutagenesis
456,46.19382,0.0017525587481102,random_mutagenesis
457,46.798542,0.002598008986346656,random_mutagenesis
458,42.645306,0.004969895770839283,random_mutagenesis
459,44.145622,0.003465798875666115,random_mutagenesis
460,43.30146,0.0046038510924412135,random_mutagenesis
461,44.3842,0.0007314340474335879,random_mutagenesis
462,46.801907,0.0033547295225337947,random_mutagenesis
463,45.211575,0.0008220208886069447,random_mutagenesis
464,45.065247,0.0011496845965183189,random_mutagenesis
465,28.424517,0.07111209732326973,random_mutagenesis
466,45.534706,0.0016074679726107988,random_mutagenesis
467,36.325638,0.026942607445023414,random_mutagenesis
468,44.677647,0.0393809143342948,random_mutagenesis
469,33.298286,0.047884989689075064,random_mutagenesis
470,44.122906,0.0022347067372424645,random_mutagenesis
471,37.41655,0.014801984365506948,random_mutagenesis
472,43.094204,0.015654609895131788,random_mutagenesis
473,43.720093,0.0019356199657359907,random_mutagenesis
474,30.704529,0.10913057221983347,random_mutagenesis
475,43.201267,0.0057986369228583134,random_mutagenesis
476,48.70323,0.02262188275437882,random_mutagenesis
477,45.21637,0.003554041456601764,random_mutagenesis
478,42.24731,0.0019298413253798774,random_mutagenesis
479,22.933575,0.2920708054758182,random_mutagenesis
480,44.18794,0.0025278062122895406,random_mutagenesis
481,48.490536,0.02069001657983205,random_mutagenesis
482,42.273228,0.016378291263413502,random_mutagenesis
483,24.442402,0.2737097876107234,random_mutagenesis
484,44.305233,0.013645010238076072,random_mutagenesis
485,44.949932,0.003530711784813678,random_mutagenesis
486,45.11159,0.005867003136846405,random_mutagenesis
487,41.799606,0.01102934625354679,random_mutagenesis
488,45.375717,0.00039446589410940813,random_mutagenesis
489,42.954426,0.008306180395305729,random_mutagenesis
490,40.896267,0.00887267010270687,random_mutagenesis
491,46.05869,0.0023216045170323385,random_mutagenesis
492,45.83232,0.007131336580185721,random_mutagenesis
493,43.853012,0.0007967677737019674,random_mutagenesis
494,45.185394,0.0005903679536470863,random_mutagenesis
495,45.282246,0.008261744295684492,random_mutagenesis
496,32.208305,0.10642423854300875,random_mutagenesis
497,44.694504,0.002110962254836868,random_mutagenesis
498,47.9597,0.004200149783046947,random_mutagenesis
499,32.69179,0.06841176536056548,random_mutagenesis
500,44.202522,0.0026227329125259047,random_mutagenesis
501,41.758934,0.00716385018439436,random_mutagenesis
502,42.803818,0.0021723115957340555,random_mutagenesis
503,42.39154,0.0021608132170698457,random_mutagenesis
504,45.34343,0.004819292337138403,random_mutagenesis
505,41.495213,0.012717518902918723,random_mutagenesis
506,44.05053,0.007316006838688716,random_mutagenesis
507,41.219208,0.009723764346074248,random_mutagenesis
508,45.252285,0.0005632128359084332,random_mutagenesis
509,45.10149,0.0003252178683977869,random_mutagenesis
510,42.297077,0.006711617461463648,random_mutagenesis
511,40.73091,0.022873669915480788,random_mutagenesis
512,47.54146,0.01213739691157989,random_mutagenesis
513,44.597507,0.0005343079903915582,random_mutagenesis
514,23.139067,0.28984242636984725,random_mutagenesis
515,49.089172,0.007510349863224519,random_mutagenesis
516,45.85604,0.0002503456171790708,random_mutagenesis
517,43.273666,0.00921711872802844,random_mutagenesis
518,49.893093,0.028756810836965796,random_mutagenesis
519,43.68647,0.0060093077244587345,random_mutagenesis
520,46.690582,0.0031677798495489684,random_mutagenesis
521,45.839764,0.0011613957824466725,random_mutagenesis
522,43.724792,0.007059897619614008,random_mutagenesis
523,44.04803,0.0006476573865918933,random_mutagenesis
524,24.95343,0.09175863137084628,random_mutagenesis
525,45.119133,0.0007426349649444219,random_mutagenesis
526,44.112656,0.006153893965422097,random_mutagenesis
527,52.440445,0.033398827653567276,random_mutagenesis
528,39.119434,0.011115443981981055,random_mutagenesis
529,47.021896,0.01564151110668055,random_mutagenesis
530,30.065674,0.10771246411747704,random_mutagenesis
531,44.57815,0.003278352215742797,random_mutagenesis
532,45.866142,0.0032409701681705982,random_mutagenesis
533,47.488194,0.01783908787915134,random_mutagenesis
534,22.080069,0.3284680631916287,random_mutagenesis
535,46.326073,0.003951265245053515,random_mutagenesis
536,46.779716,0.0023358234813058987,random_mutagenesis
537,45.08504,0.0002763169398600773,random_mutagenesis
538,43.67274,0.023014484564643833,random_mutagenesis
539,44.30337,0.0008108038329848188,random_mutagenesis
540,43.566875,0.008938491899335377,random_mutagenesis
541,49.77267,0.003650892597443667,random_mutagenesis
542,49.305195,0.007693852908613685,random_mutagenesis
543,44.91742,0.004042630317180551,random_mutagenesis
544,45.217407,0.0008209802254420806,random_mutagenesis
545,47.929783,0.005240123643605266,random_mutagenesis
546,42.78126,0.007655472183750178,random_mutagenesis
547,35.00356,0.02061302014265831,random_mutagenesis
548,41.731236,0.006387599726456861,random_mutagenesis
549,41.479996,0.009342916887773334,random_mutagenesis
550,44.365585,0.00271744297983878,random_mutagenesis
551,44.25173,0.0076204383329822045,random_mutagenesis
